timeCode,partnerCountryCode,Value
2005,132,67876095000
2005,138,66313330000
2005,111,51367246000
2005,924,49414981000
2005,112,48927288000
2005,136,44279883000
2005,124,38710042000
2005,122,31405916000
2005,146,29263279000
2005,922,26871792000
2005,158,26605722000
2005,184,22405354000
2005,935,21936125000
2005,964,19978789000
2005,178,19160593000
2005,142,18603923000
2005,944,17765412000
2005,144,14047701000
2005,128,11899102000
2005,542,11214873000
2005,186,10265024000
2005,172,9262890000
2005,936,8811222000
2005,223,7091373000
2005,528,6414784000
2005,182,5064819000
2005,576,4859695000
2005,672,4821280000
2005,548,4624755000
2005,968,4252327000
2005,534,4218085000
2005,199,4199282000
2005,156,3260033000
2005,137,3202400000
2005,961,3150579000
2005,916,3107767000
2005,578,3026692000
2005,536,2984386000
2005,273,2560091000
2005,532,2464057000
2005,566,2350421000
2005,612,2019362000
2005,174,2013501000
2005,582,1718865000
2005,456,1687554000
2005,228,1618312000
2005,193,1562976000
2005,436,1540063000
2005,513,1454796000
2005,918,1325707000
2005,926,1310680000
2005,213,1206690000
2005,463,1119277000
2005,744,1026413000
2005,694,884886000
2005,469,818783000
2005,960,815294000
2005,946,795773000
2005,196,745746000
2005,233,735980000
2005,564,720247000
2005,293,644603000
2005,429,574913000
2005,299,571838000
2005,686,563758000
2005,248,531586000
2005,176,528972000
2005,238,476479000
2005,941,471583000
2005,466,463423000
2005,965,462640000
2005,913,450596000
2005,939,426472000
2005,912,388463000
2005,962,386021000
2005,662,335684000
2005,522,325608000
2005,524,321739000
2005,963,314871000
2005,181,251218000
2005,853,227781000
2005,546,172745000
2005,298,169257000
2005,283,163830000
2005,688,153832000
2005,911,152475000
2005,268,137570000
2005,313,130288000
2005,423,119939000
2005,644,117554000
2005,343,115659000
2005,652,115627000
2005,518,112405000
2005,664,110289000
2005,921,102119000
2005,674,97317000
2005,288,96476000
2005,622,89483000
2005,698,87273000
2005,682,85431000
2005,258,77507000
2005,614,76640000
2005,656,73553000
2005,634,72225000
2005,738,72048000
2005,253,71134000
2005,728,63285000
2005,927,58198000
2005,243,54537000
2005,823,54411000
2005,925,51467000
2005,558,49273000
2005,915,48951000
2005,676,48048000
2005,668,46987000
2005,419,44611000
2005,928,44557000
2005,746,44024000
2005,732,42190000
2005,311,41300000
2005,684,37548000
2005,642,36194000
2005,544,34730000
2005,954,33911000
2005,439,29060000
2005,443,28948000
2005,724,28888000
2005,914,28312000
2005,742,28257000
2005,453,28141000
2005,353,27248000
2005,218,27190000
2005,718,26960000
2005,618,25320000
2005,754,21564000
2005,446,21320000
2005,278,20784000
2005,646,20448000
2005,714,19594000
2005,636,19481000
2005,326,17792000
2005,449,17273000
2005,948,17056000
2005,369,14425000
2005,616,12732000
2005,628,12266000
2005,678,10837000
2005,722,9298000
2005,816,7853000
2005,474,6508000
2005,319,6341000
2005,336,5771000
2005,923,5467000
2005,887,4851000
2005,328,4220000
2005,813,4126000
2005,512,4041000
2005,846,4021000
2005,316,3961000
2005,917,3953000
2005,632,3523000
2005,366,3388000
2005,734,3090000
2005,638,3000000
2005,361,2914000
2005,748,2909000
2005,556,2666000
2005,263,2441000
2005,819,2425000
2005,643,2380000
2005,433,2225000
2005,862,1887000
2005,516,1883000
2005,869,1747000
2005,487,1278000
2005,339,1191000
2005,839,965000
2005,692,797000
2005,624,770000
2005,626,768000
2005,314,760000
2005,323,741000
2005,716,625000
2005,829,620000
2005,364,595000
2005,362,530000
2005,321,479000
2005,726,477000
2005,859,405000
2005,836,402000
2005,565,314000
2005,648,294000
2005,866,218000
2005,514,200000
2005,856,179000
2005,611,176000
2005,363,156000
2005,666,153000
2005,654,92000
2005,826,92000
2005,537,35000
2005,857,31000
2006,138,108183323400
2006,132,78006555500
2006,124,66465358100
2006,924,54249284900
2006,112,51643215900
2006,136,51523916300
2006,111,42440804100
2006,122,39234835200
2006,922,36122212200
2006,146,33540619600
2006,935,27530011800
2006,964,26662285900
2006,184,24117604000
2006,158,21913074100
2006,142,21555738100
2006,944,19725505000
2006,144,16147266800
2006,128,14351436900
2006,542,12985996400
2006,178,10481153000
2006,186,10240464700
2006,172,9447091300
2006,936,9205712900
2006,223,6482318800
2006,528,6379429600
2006,672,6200706300
2006,968,5179981900
2006,182,5026923300
2006,576,4710296600
2006,534,4692006800
2006,137,4449734400
2006,199,4339014500
2006,916,4087295500
2006,961,3791458000
2006,548,3771141000
2006,156,3493612800
2006,273,3416694800
2006,536,2886144100
2006,532,2767752300
2006,578,2504382800
2006,174,2485112200
2006,228,2143046000
2006,566,1983496500
2006,582,1968864900
2006,513,1770715900
2006,694,1743854000
2006,456,1683287300
2006,918,1633278700
2006,463,1630702800
2006,926,1467896500
2006,436,1462599500
2006,612,1414932900
2006,193,1325915000
2006,213,1211898900
2006,744,1105533500
2006,946,1037196500
2006,469,943137700
2006,960,931578300
2006,293,811583000
2006,912,784628500
2006,299,714596900
2006,564,703006400
2006,668,683401700
2006,466,677606600
2006,942,627455300
2006,196,610986000
2006,941,608977000
2006,662,549094000
2006,913,536279600
2006,423,517202300
2006,686,516718400
2006,176,513024300
2006,233,470360700
2006,429,453325000
2006,962,451760600
2006,939,449109400
2006,181,374189600
2006,963,372875700
2006,522,368908100
2006,524,329810100
2006,248,288077100
2006,853,266631600
2006,353,263914500
2006,313,261962700
2006,283,235814300
2006,298,224053000
2006,546,217170700
2006,238,207623400
2006,311,184463500
2006,268,172950500
2006,911,144807700
2006,518,126393200
2006,652,120072300
2006,921,117094100
2006,728,112076800
2006,644,108586000
2006,678,105948600
2006,664,104584000
2006,343,103029700
2006,253,93982400
2006,698,90178800
2006,288,81058100
2006,656,80665600
2006,258,79517800
2006,642,77130100
2006,614,75586300
2006,738,72377100
2006,674,71224900
2006,676,65026900
2006,243,63136300
2006,622,59598100
2006,746,58122500
2006,634,55491300
2006,419,55042800
2006,927,53800300
2006,558,45995900
2006,925,45444100
2006,682,44670400
2006,915,42180700
2006,684,39363700
2006,544,38042100
2006,443,34574100
2006,742,33948700
2006,278,33536800
2006,439,31141300
2006,449,29871900
2006,732,29571000
2006,218,26662600
2006,823,25763200
2006,914,25681200
2006,754,25336800
2006,923,24236700
2006,319,22527200
2006,646,22353200
2006,688,22261800
2006,446,21446900
2006,714,20706900
2006,453,19858400
2006,369,18886200
2006,636,16973200
2006,928,16911100
2006,954,16182900
2006,618,14649600
2006,433,13973100
2006,616,10961700
2006,628,10862300
2006,816,10231100
2006,948,10155600
2006,638,9067000
2006,474,6832900
2006,917,5972500
2006,722,5809700
2006,887,5165100
2006,943,4885600
2006,967,4767500
2006,626,4597700
2006,537,4052000
2006,556,3701100
2006,724,3459900
2006,336,3329400
2006,819,3185600
2006,512,3077800
2006,718,2646500
2006,748,2611300
2006,263,2295200
2006,839,2250100
2006,316,1662500
2006,734,1152100
2006,326,1123800
2006,632,909800
2006,726,794700
2006,361,747500
2006,826,418700
2006,323,412700
2006,328,412600
2006,516,391700
2006,366,368100
2006,362,194500
2006,648,187700
2006,611,172800
2006,692,154900
2006,643,133600
2006,339,126600
2006,487,107700
2006,514,96200
2006,314,90300
2006,624,73600
2006,321,71000
2006,846,69500
2006,813,48200
2006,654,37600
2006,862,36900
2006,856,27200
2006,716,24900
2006,666,22500
2006,866,18200
2006,565,16700
2006,829,10800
2006,364,6800
2006,859,4100
2006,363,3600
2006,836,2400
2007,138,126386574900
2007,132,88508189600
2007,124,79310145900
2007,924,66892479200
2007,136,61424078800
2007,112,57671470600
2007,111,47638616500
2007,122,46382964200
2007,146,40118940700
2007,922,38018233600
2007,935,36072672000
2007,964,33277758300
2007,184,27849847400
2007,158,25142526500
2007,944,23689575300
2007,142,21809728800
2007,144,18870851500
2007,128,16554269200
2007,542,13071906900
2007,936,12246912900
2007,186,12178814800
2007,178,11833176500
2007,172,11119072900
2007,223,8503286800
2007,528,6788637800
2007,968,6158147600
2007,534,5941667200
2007,672,5785806400
2007,182,5552781900
2007,137,5172652100
2007,199,4988781500
2007,961,4893277800
2007,916,4780594300
2007,273,4694509700
2007,548,4661610600
2007,156,3614745700
2007,536,3550564000
2007,576,3467319200
2007,578,3295722000
2007,174,2775458200
2007,582,2584991700
2007,532,2567566700
2007,228,2304247200
2007,566,1937221000
2007,918,1904056800
2007,513,1857688900
2007,926,1839088100
2007,946,1749748200
2007,436,1747155400
2007,213,1555455100
2007,463,1536742100
2007,912,1473970100
2007,193,1426610800
2007,612,1375513100
2007,744,1372034000
2007,299,1239996300
2007,694,1238665900
2007,456,1220690500
2007,668,1145107300
2007,293,1038646200
2007,469,999321600
2007,960,998749600
2007,423,889160200
2007,662,887394600
2007,942,841907800
2007,564,801960400
2007,233,695471000
2007,429,682226200
2007,941,673751800
2007,196,630459500
2007,176,598261600
2007,939,584089800
2007,962,576232900
2007,913,558959600
2007,686,546621300
2007,181,533981900
2007,466,499827200
2007,963,461502800
2007,524,419784700
2007,522,328100900
2007,248,320676000
2007,313,305296000
2007,298,270275100
2007,283,270138800
2007,853,268795000
2007,238,237416700
2007,311,217883300
2007,546,217034000
2007,614,195941700
2007,268,193540600
2007,288,185633400
2007,911,172881900
2007,921,164138100
2007,652,163664500
2007,656,137185900
2007,634,136396300
2007,664,125763000
2007,738,125329400
2007,728,122244200
2007,518,121221000
2007,474,120496800
2007,644,115378600
2007,419,114764200
2007,642,110021600
2007,253,109096600
2007,823,102724600
2007,676,102303300
2007,343,94371100
2007,927,87031700
2007,258,84711600
2007,674,81572200
2007,622,81115400
2007,646,78240000
2007,746,74430800
2007,915,73778300
2007,319,73351600
2007,742,70967500
2007,698,70622200
2007,243,68402900
2007,443,61446500
2007,353,59072000
2007,433,56692700
2007,682,56374700
2007,684,55714900
2007,688,51047100
2007,923,50556700
2007,544,47314200
2007,453,45547500
2007,558,45262400
2007,754,38611600
2007,446,35526400
2007,439,35184100
2007,278,33303300
2007,618,31136700
2007,914,30120300
2007,928,27575000
2007,218,26724500
2007,449,26406000
2007,369,23955300
2007,616,23722600
2007,732,23155400
2007,714,20175500
2007,364,19740600
2007,636,15163300
2007,954,14459700
2007,948,12988900
2007,628,12266500
2007,967,12252300
2007,816,11172400
2007,917,9099800
2007,887,8106500
2007,943,7741200
2007,638,7452000
2007,718,7214000
2007,512,6284100
2007,722,6186400
2007,734,5850600
2007,556,5729900
2007,925,4497700
2007,336,4420800
2007,326,3987400
2007,316,3818100
2007,748,3274800
2007,516,3219100
2007,626,2653900
2007,678,2358400
2007,263,2332400
2007,724,2279700
2007,537,2160900
2007,819,1956300
2007,314,1809700
2007,323,1752300
2007,361,1358000
2007,632,780300
2007,366,568300
2007,362,536900
2007,692,428400
2007,487,328900
2007,839,310500
2007,726,257300
2007,321,243800
2007,339,238400
2007,611,234800
2007,866,140400
2007,648,133500
2007,328,122700
2007,514,118500
2007,846,85300
2007,643,77400
2007,624,57600
2007,826,24800
2007,716,21900
2007,856,17000
2007,813,12300
2007,565,8200
2007,829,2400
2007,666,1900
2008,138,146951287700
2008,132,95447898700
2008,124,85825290600
2008,924,75188890100
2008,136,69481713300
2008,112,61194149600
2008,922,52515999500
2008,122,51492554700
2008,111,50498879600
2008,146,44617328700
2008,935,41919385300
2008,964,39636340600
2008,184,30308669500
2008,142,29756212400
2008,158,25598691700
2008,944,24624530200
2008,144,20010418100
2008,128,19570429200
2008,186,12906875800
2008,936,12765519800
2008,542,11762067400
2008,178,11183901500
2008,172,10927973800
2008,223,10158024000
2008,672,8160672100
2008,534,7077903500
2008,528,6998757900
2008,968,6795008900
2008,199,6202916200
2008,137,6187153100
2008,916,6077296900
2008,182,5955785600
2008,273,5692440400
2008,961,5513753800
2008,548,4746133900
2008,156,4120724800
2008,536,3902967000
2008,578,3742193000
2008,576,3430209600
2008,174,2997435000
2008,582,2987892000
2008,912,2756921600
2008,694,2648861100
2008,612,2574064800
2008,532,2505159700
2008,228,2338074600
2008,513,2192248700
2008,926,2059714800
2008,566,2046026700
2008,456,1998442600
2008,918,1962967800
2008,946,1863155000
2008,213,1858395400
2008,744,1844430000
2008,463,1827757100
2008,436,1728478800
2008,193,1698733600
2008,469,1579327200
2008,662,1250989100
2008,299,1241091000
2008,960,1112502900
2008,293,1104879300
2008,942,1081650500
2008,564,909175900
2008,181,903633800
2008,941,791293000
2008,233,776228300
2008,429,774127000
2008,913,731575300
2008,176,715027300
2008,614,701183100
2008,196,684215200
2008,962,656256100
2008,939,599533000
2008,686,585365800
2008,466,583018900
2008,963,516017500
2008,524,490559300
2008,298,476973100
