timeCode,partnerCountryCode,Value,
2014,924,87126477.27,678
2014,534,67044408.18,678
2014,536,51455727.27,678
2014,513,44320520.6,678
2014,578,38411412.9,678
2014,193,19869613.53,678
2014,748,15864526.44,678
2014,136,13165272.73,678
2014,132,9662181.818,678
2014,186,8715083.636,678
2014,662,8013099.857,678
2014,138,6066454.545,678
2014,128,6012727.273,678
2014,564,5898072.487,678
2014,223,5769065,678
2014,124,5714272.727,678
2014,111,4338590,678
2014,548,3664586.364,678
2014,528,3200909.091,678
2014,134,2755272.727,678
2014,184,2454818.182,678
2014,694,2326513.495,678
2014,532,2244423.075,678
2014,686,1812429.091,678
2014,199,1779111.489,678
2014,182,1647454.545,678
2014,684,1612960,678
2014,692,1257043.497,678
2014,446,1122971.535,678
2014,144,1023818.182,678
2014,353,945657.6943,678
2014,722,927068.1818,678
2014,744,897987.8806,678
2014,916,876873.4909,678
2014,429,858267.006,678
2014,576,677634.4475,678
2014,156,458195.9137,678
2014,917,350141.03,678
2014,146,324341.7336,678
2014,738,275812.6541,678
2014,638,258547.8595,678
2014,112,198454.5455,678
2014,646,196475.1902,678
2014,656,173979.9358,678
2014,664,162934.8482,678
2014,142,134325.7932,678
2014,542,130316.3636,678
2014,158,114802.1015,678
2014,174,107272.7273,678
2014,944,95909.09091,678
2014,316,84047.70555,678
2014,626,81602.83009,678
2014,922,80149.09091,678
2014,443,78553.56474,678
2014,819,72697.75727,678
2014,652,64444.51153,678
2014,293,63307,678
2014,742,55097.85205,678
2014,439,53777.20871,678
2014,456,51784.72161,678
2014,746,43846.34545,678
2014,469,40970,678
2014,366,36211.57985,678
2014,698,34566.03688,678
2014,196,33952.85392,678
2014,648,25124.91846,678
2014,913,24727.27273,678
2014,122,23363.63636,678
2014,754,23273.82891,678
2014,935,17636.36364,678
2014,622,16989.11214,678
2014,233,15700.90909,678
2014,926,14689.09091,678
2014,228,10834.96364,678
2014,968,9545.454545,678
2014,178,8272.727273,678
2014,524,7951.651437,678
2014,453,7507.258281,678
2014,682,7317.204318,678
2014,218,6552.727273,678
2014,362,6531.28386,678
2014,248,4366.363636,678
2014,612,4139.741396,678
2014,939,3272.727273,678
2014,960,2727.272727,678
2014,964,2636.363636,678
2014,423,2545.454545,678
2014,962,1671.154348,678
2014,172,1363.636364,678
2014,176,875.9447284,678
2014,914,831.2426654,678
2014,961,454.5454545,678
2014,566,343,678
2014,243,160.744206,678
2014,624,32.08115037,678
