timeCode,partnerCountryCode,Value,
2014,184,5182928037,686
2014,132,4873314625,686
2014,223,1093829557,686
2014,136,1014284462,686
2014,111,851456475,686
2014,534,850546523,686
2014,112,694403654,686
2014,134,667742370,686
2014,138,656883810,686
2014,186,537556633,686
2014,124,432605991,686
2014,576,296867832,686
2014,182,292822647,686
2014,924,265161767,686
2014,564,252304493,686
2014,158,216905753,686
2014,612,208579783,686
2014,922,203285998,686
2014,122,188230077,686
2014,682,184772642,686
2014,513,169480053,686
2014,156,153343089,686
2014,964,150604941,686
2014,722,147286933,686
2014,146,143179472,686
2014,662,140907128,686
2014,968,135587606,686
2014,694,131320078,686
2014,469,130258738,686
2014,542,115785918,686
2014,144,113566392,686
2014,178,110922302,686
2014,456,107981700,686
2014,536,107480524,686
2014,744,105001294,686
2014,656,99864891,686
2014,273,94541643,686
2014,181,85219608,686
2014,446,81737146,686
2014,614,80941360,686
2014,142,79753102,686
2014,634,79653952,686
2014,196,69439111,686
2014,466,69293258,686
2014,918,69264669,686
2014,646,67701961,686
2014,193,67682270,686
2014,946,65262004,686
2014,678,63020662,686
2014,652,60695784,686
2014,644,60258752,686
2014,622,57278616,686
2014,935,56016773,686
2014,936,52686091,686
2014,642,48782218,686
2014,463,44907860,686
2014,742,43354047,686
2014,213,40841579,686
2014,638,37010534,686
2014,732,36639679,686
2014,672,36018984,686
2014,578,32255916,686
2014,692,31307463,686
2014,748,29674416,686
2014,439,26166552,686
2014,944,25642660,686
2014,293,21980210,686
2014,941,20670988,686
2014,636,19457939,686
2014,926,19201676,686
2014,648,19100275,686
2014,128,18651645,686
2014,233,17742089,686
2014,528,17131621,686
2014,474,16673897,686
2014,688,16314510,686
2014,199,15172956,686
2014,960,14799438,686
2014,174,14769521,686
2014,299,14493703,686
2014,611,12726331,686
2014,443,12568357,686
2014,724,12046790,686
2014,433,9730485,686
2014,961,9424979,686
2014,228,8504458,686
2014,532,8007677,686
2014,453,7749414,686
2014,628,7687667,686
2014,915,7671246,686
2014,939,7398076,686
2014,684,6947548,686
2014,728,6211342,686
2014,928,6139123,686
2014,668,6089419,686
2014,137,6066070,686
2014,298,6037505,686
2014,449,6014792,686
2014,172,5438702,686
2014,913,4864529,686
2014,823,4843471,686
2014,548,4664446,686
2014,654,4432890,686
2014,738,4140424,686
2014,624,3478387,686
2014,176,3036952,686
2014,674,2910001,686
2014,419,2765941,686
2014,942,2717448,686
2014,566,2552066,686
2014,912,2489098,686
2014,746,2476142,686
2014,582,2320969,686
2014,714,2242686,686
2014,632,2100072,686
2014,283,1928478,686
2014,487,1914429,686
2014,664,1811456,686
2014,914,1750863,686
2014,423,1725815,686
2014,524,1718503,686
2014,253,1680020,686
2014,954,1514189,686
2014,336,1501809,686
2014,839,1442174,686
2014,916,1419319,686
2014,248,1358027,686
2014,963,1304081,686
2014,626,1247745,686
2014,288,1170299,686
2014,429,965590,686
2014,243,942035,686
2014,263,917580,686
2014,887,813150,686
2014,962,582707,686
2014,943,556011,686
2014,238,534008,686
2014,366,477609,686
2014,698,476710,686
2014,966,465190,686
2014,369,436933,686
2014,819,412025,686
2014,618,390706,686
2014,917,387594,686
2014,544,269618,686
2014,718,176241,686
2014,556,84243,686
2014,853,60349,686
2014,353,58802,686
2014,643,54455,686
2014,258,35029,686
2014,948,30959,686
2014,734,28516,686
2014,516,24082,686
2014,522,21599,686
2014,558,18834,686
2014,268,15201,686
2014,846,14133,686
2014,316,8806,686
2014,754,3052,686
2014,927,2984,686
2014,311,2933,686
2014,319,2766,686
2014,616,2314,686
2014,313,907,686
2014,218,336,686
2014,716,198,686
