timeCode,partnerCountryCode,Value,
2014,924,2.55E+11,532
2014,111,44149884559,532
2014,158,16988485439,532
2014,534,12148325631,532
2014,528,10234072775,532
2014,134,9367676190,532
2014,582,8624581032,532
2014,542,8049997198,532
2014,576,7730839684,532
2014,112,7006972351,532
2014,578,6339331505,532
2014,546,6296767838,532
2014,466,6257479749,532
2014,138,6097240256,532
2014,132,5117241824,532
2014,193,4441761557,532
2014,146,3965970186,532
2014,548,3858697274,532
2014,273,3721594272,532
2014,136,3147564541,532
2014,124,3140072197,532
2014,566,3078176756,532
2014,156,2923970861,532
2014,536,2628372068,532
2014,436,2453850858,532
2014,922,2338065969,532
2014,184,1993843842,532
2014,223,1874003226,532
2014,944,1581629352,532
2014,513,1373012024,532
2014,186,1086316601,532
2014,964,1041854308,532
2014,199,956307443.9,532
2014,144,923988656.5,532
2014,522,905181036.4,532
2014,172,866519266.3,532
2014,456,840589507.3,532
2014,935,814134583.8,532
2014,233,682517992.8,532
2014,122,612304746,532
2014,196,587112363.7,532
2014,694,578499898.7,532
2014,128,563552539.5,532
2014,469,536674313.6,532
2014,564,501957147.4,532
2014,213,492986481.3,532
2014,524,492492561.2,532
2014,228,486833558,532
2014,293,376674086.6,532
2014,968,338397749.1,532
2014,142,309206533,532
2014,178,289860812.9,532
2014,182,282386657.9,532
2014,283,280756142.2,532
2014,936,279289961.2,532
2014,443,236646957.7,532
2014,258,229786295.6,532
2014,558,200697432.2,532
2014,248,181532869.7,532
2014,612,181449292.5,532
2014,926,168927303.5,532
2014,939,165477696.3,532
2014,288,163303859.5,532
2014,664,161442048.7,532
2014,518,160954448.7,532
2014,614,155406772.5,532
2014,174,141742776.5,532
2014,686,139582444.6,532
2014,439,136796575.9,532
2014,243,127134622.1,532
2014,744,126938510.7,532
2014,299,126520323.3,532
2014,429,122371686.4,532
2014,137,114901375.4,532
2014,298,112751128.6,532
2014,453,110846765.7,532
2014,916,108161856.7,532
2014,238,106990547.4,532
2014,941,101304592.8,532
2014,853,101149823,532
2014,912,98202291.61,532
2014,946,98054370.1,532
2014,738,95982402.35,532
2014,652,93959203.48,532
2014,829,89978621.86,532
2014,253,88281380.4,532
2014,419,83413589.95,532
2014,449,81882672.37,532
2014,268,77764970.69,532
2014,688,76787774.65,532
2014,446,74816497.47,532
2014,684,70972336.73,532
2014,278,69572767.85,532
2014,961,66927456.96,532
2014,918,65148250.98,532
2014,913,65103927.33,532
2014,746,62460504.82,532
2014,622,60485923.51,532
2014,942,59412451.35,532
2014,433,57718881.05,532
2014,754,56343475.32,532
2014,644,49881815.61,532
2014,636,45610802.68,532
2014,678,45586910.14,532
2014,927,39697921.96,532
2014,960,39539475.37,532
2014,544,39148102.2,532
2014,722,38627411.93,532
2014,915,38492425.05,532
2014,218,37209226.41,532
2014,674,34539191.54,532
2014,714,32972361.68,532
2014,369,29926943.31,532
2014,948,28316766.23,532
2014,819,28056644.79,532
2014,656,27631490.87,532
2014,698,27497702.31,532
2014,423,26400062.14,532
2014,662,26111151.03,532
2014,516,23030157.72,532
2014,963,21617659.95,532
2014,646,21563831.53,532
2014,728,21035339.12,532
2014,925,18342220.31,532
2014,962,18309302.83,532
2014,366,18241307.63,532
2014,181,16912099.55,532
2014,676,16813417.83,532
2014,634,16254534.85,532
2014,742,15848423.43,532
2014,911,15835353.55,532
2014,616,15795177.84,532
2014,263,15726457.53,532
2014,556,15188048.97,532
2014,732,14628949.18,532
2014,666,13586151.6,532
2014,921,13222124.93,532
2014,672,13005396.6,532
2014,748,11783209.9,532
2014,628,11659066.67,532
2014,928,11253030.58,532
2014,668,11035762.16,532
2014,914,10621844.48,532
2014,343,9073758.409,532
2014,512,9021265.578,532
2014,734,8189142.063,532
2014,954,7922601.112,532
2014,943,7881020.232,532
2014,176,7492321.61,532
2014,618,7235551.801,532
2014,474,7102508.03,532
2014,314,7048238.532,532
2014,813,6829738.312,532
2014,923,6312295.466,532
2014,624,5942268.845,532
2014,682,5371968.699,532
2014,313,4980132.822,532
2014,638,4838606.962,532
2014,846,4553098.215,532
2014,917,4486093.746,532
2014,692,4065164.334,532
2014,823,4028371.747,532
2014,724,4026253.065,532
2014,726,3149648.311,532
2014,866,3122530.438,532
2014,642,3080574.036,532
2014,611,3066244.574,532
2014,718,3049982.868,532
2014,626,2998742.332,532
2014,339,2977795.446,532
2014,316,2697686.21,532
2014,716,2146308.956,532
2014,733,2070473.945,532
2014,862,1973581.412,532
2014,648,1842941.883,532
2014,463,1754604.17,532
2014,514,1261124.827,532
2014,654,1002553.592,532
2014,336,929958.2973,532
2014,328,825944.0817,532
2014,859,659815.9107,532
2014,836,340839.1158,532
2014,826,287963.6687,532
2014,632,105488.9288,532
2014,326,58949.60448,532
2014,869,46814.33804,532
