timeCode,partnerCountryCode,Value,
2014,111,160453578,283
2014,134,86416513,283
2014,924,68693360,283
2014,238,54421082,283
2014,138,42338956,283
2014,582,34761823,283
2014,528,30041217,283
2014,184,23817731,283
2014,136,22391649,283
2014,534,21876934,283
2014,158,17346850,283
2014,542,16514773,283
2014,278,13966378,283
2014,128,13792444,283
2014,233,12185328,283
2014,366,12139037,283
2014,268,11604337,283
2014,112,11439164,283
2014,273,11260840,283
2014,248,9551234,283
2014,578,8474314,283
2014,532,8084631,283
2014,369,7651677,283
2014,258,7623863,283
2014,228,7588625,283
2014,253,7240364,283
2014,182,5413866,283
2014,186,5053991,283
2014,299,4251986,283
2014,293,3998221,283
2014,343,3842992,283
2014,124,3439741,283
2014,915,2928164,283
2014,193,2885431,283
2014,928,2596147,283
2014,218,2532887,283
2014,223,2529126,283
2014,313,2073075,283
2014,243,1951116,283
2014,132,1638865,283
2014,536,1554234,283
2014,353,1543984,283
2014,156,1414081,283
2014,456,1375345,283
2014,314,1076966,283
2014,922,691817,283
2014,524,689415,283
2014,146,624642,283
2014,914,567415,283
2014,694,474384,283
2014,144,465737,283
2014,469,384943,283
2014,316,327914,283
2014,213,304774,283
2014,298,276342,283
2014,199,260966,283
2014,263,260364,283
2014,443,215784,283
2014,576,185564,283
2014,961,140217,283
2014,964,126928,283
2014,548,91984,283
2014,178,85120,283
2014,319,84208,283
2014,946,78322,283
2014,564,69663,283
2014,174,66516,283
2014,614,43995,283
2014,142,39676,283
2014,339,33570,283
2014,566,30382,283
2014,336,20085,283
2014,466,13827,283
2014,436,224,283
