timeCode,partnerCountryCode,Value,
2014,134,6834891900,961
2014,136,4025929000,961
2014,122,3121886700,961
2014,960,2390881800,961
2014,944,1579516100,961
2014,132,1579148000,961
2014,922,1485121900,961
2014,936,1472181500,961
2014,964,1291629100,961
2014,942,1143319300,961
2014,963,995781100,961
2014,935,973658200,961
2014,112,631953800,961
2014,111,572268100,961
2014,138,563116700,961
2014,968,530213600,961
2014,146,498641100,961
2014,184,420578800,961
2014,186,358729200,961
2014,612,346973500,961
2014,124,337438300,961
2014,144,335375200,961
2014,128,312477100,961
2014,924,284319300,961
2014,962,256487600,961
2014,926,252117200,961
2014,918,247472700,961
2014,967,144055800,961
2014,456,130740000,961
2014,943,127526100,961
2014,916,121339200,961
2014,174,111104800,961
2014,534,104601400,961
2014,466,103842000,961
2014,469,96261700,961
2014,946,96120400,961
2014,542,95774000,961
2014,193,94018300,961
2014,436,91282600,961
2014,913,90500500,961
2014,446,81973500,961
2014,156,78200500,961
2014,142,77886900,961
2014,182,71648900,961
2014,172,63668100,961
2014,273,62760800,961
2014,672,60716800,961
2014,223,56105900,961
2014,178,55747900,961
2014,744,52751400,961
2014,914,52625700,961
2014,941,50000700,961
2014,199,48223200,961
2014,532,47865400,961
2014,158,46890300,961
2014,137,45019300,961
2014,927,44307900,961
2014,939,42345300,961
2014,578,40071700,961
2014,582,39924100,961
2014,912,37808000,961
2014,576,37046900,961
2014,429,32589000,961
2014,686,29381500,961
2014,423,29287200,961
2014,915,29226300,961
2014,439,27894000,961
2014,228,27531800,961
2014,213,27263000,961
2014,921,22185500,961
2014,925,19948800,961
2014,528,19279600,961
2014,548,18945000,961
2014,911,17753600,961
2014,443,17179500,961
2014,474,16666400,961
2014,694,14355300,961
2014,917,13884100,961
2014,233,13726700,961
2014,453,13503900,961
2014,433,13348600,961
2014,513,13062300,961
2014,536,11352100,961
2014,948,10490300,961
2014,566,8600700,961
2014,196,7558100,961
2014,283,7371200,961
2014,923,7349200,961
2014,463,6971500,961
2014,644,6364000,961
2014,181,6279200,961
2014,293,5848700,961
2014,642,5627900,961
2014,449,5554600,961
2014,652,5521400,961
2014,564,4970200,961
2014,419,4870500,961
2014,738,4019500,961
2014,524,3041300,961
2014,684,2807500,961
2014,288,2804200,961
2014,546,2757000,961
2014,732,2668800,961
2014,248,2481200,961
2014,299,2379700,961
2014,243,2154300,961
2014,176,2127300,961
2014,928,1720800,961
2014,614,1627600,961
2014,611,1419900,961
2014,558,1410100,961
2014,298,1144900,961
2014,646,1070700,961
2014,839,966400,961
2014,369,943700,961
2014,512,917700,961
2014,238,913200,961
2014,722,887500,961
2014,664,851600,961
2014,688,746800,961
2014,622,710700,961
2014,361,652400,961
2014,816,652000,961
2014,556,649300,961
2014,887,631700,961
2014,654,626100,961
2014,258,592300,961
2014,714,584200,961
2014,746,569900,961
2014,366,545100,961
2014,692,541000,961
2014,636,505100,961
2014,522,472000,961
2014,343,363700,961
2014,518,358800,961
2014,674,324200,961
2014,724,320100,961
2014,718,316100,961
2014,748,283100,961
2014,323,275900,961
2014,544,217300,961
2014,662,216700,961
2014,624,211800,961
2014,339,211100,961
2014,218,205300,961
2014,682,204600,961
2014,364,198800,961
2014,618,162600,961
2014,638,159400,961
2014,726,156400,961
2014,742,120900,961
2014,678,117700,961
2014,648,113100,961
2014,634,105700,961
2014,754,103300,961
2014,278,100900,961
2014,668,95900,961
2014,676,93900,961
2014,813,84600,961
2014,616,63400,961
2014,823,41600,961
2014,698,41100,961
2014,728,40800,961
2014,326,40700,961
2014,316,36700,961
2014,954,34700,961
2014,362,31200,961
2014,363,31000,961
2014,656,30600,961
2014,253,27200,961
2014,336,26000,961
2014,319,25800,961
2014,268,16000,961
2014,626,13000,961
2014,314,9500,961
2014,321,7500,961
2014,516,5900,961
2014,311,3800,961
2014,313,3600,961
2014,819,200,961
