timeCode,partnerCountryCode,Value,
2014,134,8900135700,172
2014,144,8158481300,172
2014,922,5956943000,172
2014,111,4909392300,172
2014,138,4501941100,172
2014,112,4046102600,172
2014,924,3307319800,172
2014,124,2452411900,172
2014,939,2363810200,172
2014,132,2006126800,172
2014,964,1925487100,172
2014,142,1923583200,172
2014,136,1780001300,172
2014,158,1335183000,172
2014,128,1333555700,172
2014,184,1170540300,172
2014,542,1135840100,172
2014,146,949054600,172
2014,156,930665400,172
2014,941,929759600,172
2014,186,864542600,172
2014,223,629708800,172
2014,193,558704400,172
2014,534,518029900,172
2014,122,508306600,172
2014,946,502435100,172
2014,273,497340900,172
2014,456,491654800,172
2014,469,400044600,172
2014,935,355438600,172
2014,536,339373900,172
2014,466,327954600,172
2014,576,323312000,172
2014,532,320323600,172
2014,199,319028000,172
2014,926,315680400,172
2014,944,303989100,172
2014,612,264838100,172
2014,228,253801000,172
2014,742,228055800,172
2014,578,220442500,172
2014,916,219476900,172
2014,436,218505200,172
2014,968,204351900,172
2014,566,192938400,172
2014,182,181144500,172
2014,528,177683700,172
2014,548,169741400,172
2014,174,159710300,172
2014,178,158221700,172
2014,936,152455800,172
2014,913,127406800,172
2014,686,124404900,172
2014,233,108805800,172
2014,213,106954100,172
2014,582,100572900,172
2014,293,99217000,172
2014,513,98424100,172
2014,196,94822800,172
2014,961,82063800,172
2014,918,66431300,172
2014,564,61589600,172
2014,744,61006400,172
2014,313,56146200,172
2014,694,48539800,172
2014,439,44916700,172
2014,942,43552600,172
2014,176,42849100,172
2014,912,42172900,172
2014,664,40175000,172
2014,181,39423700,172
2014,299,37842000,172
2014,453,36386800,172
2014,446,33707300,172
2014,137,32779900,172
2014,443,31756700,172
2014,754,31630200,172
2014,960,29807200,172
2014,248,29782100,172
2014,298,29453700,172
2014,927,29281500,172
2014,433,27522900,172
2014,429,25912400,172
2014,283,24585100,172
2014,682,23419700,172
2014,449,17681600,172
2014,423,16935900,172
2014,728,16234400,172
2014,624,16143300,172
2014,524,15750000,172
2014,652,15670400,172
2014,698,15304400,172
2014,911,14918500,172
2014,915,14712700,172
2014,668,14388700,172
2014,512,14032700,172
2014,672,13508200,172
2014,722,13159500,172
2014,738,12706300,172
2014,925,12100300,172
2014,732,12093000,172
2014,921,11753900,172
2014,288,11479500,172
2014,474,10927200,172
2014,622,9717800,172
2014,634,9689600,172
2014,636,9167200,172
2014,243,8886700,172
2014,662,8749200,172
2014,419,8418400,172
2014,258,8111800,172
2014,819,8046800,172
2014,238,7439100,172
2014,614,7270700,172
2014,962,6495900,172
2014,688,5981000,172
2014,748,5743400,172
2014,644,5660000,172
2014,678,5550600,172
2014,218,5530500,172
2014,963,5346700,172
2014,253,5237600,172
2014,463,5231600,172
2014,948,5052900,172
2014,638,4444700,172
2014,746,4217500,172
2014,816,4137400,172
2014,839,3854300,172
2014,326,3766800,172
2014,516,3553600,172
2014,914,3398100,172
2014,268,3345200,172
2014,558,3316900,172
2014,518,3260700,172
2014,676,2904200,172
2014,369,2879700,172
2014,366,2868600,172
2014,311,2834000,172
2014,278,2833000,172
2014,684,2647700,172
2014,546,2603100,172
2014,714,2522700,172
2014,917,2474800,172
2014,928,2358600,172
2014,648,2219800,172
2014,823,2001500,172
2014,544,1977700,172
2014,618,1932000,172
2014,616,1715600,172
2014,853,1348900,172
2014,646,1328800,172
2014,718,1318100,172
2014,363,1205400,172
2014,611,1119900,172
2014,967,1094600,172
2014,724,1079600,172
2014,862,1046900,172
2014,923,984600,172
2014,336,945800,172
2014,887,802000,172
2014,643,684600,172
2014,726,662700,172
2014,628,588400,172
2014,556,544900,172
2014,487,511900,172
2014,674,498600,172
2014,656,407600,172
2014,522,404500,172
2014,654,275700,172
2014,692,275400,172
2014,314,256500,172
2014,343,193900,172
2014,943,168500,172
2014,666,157200,172
2014,316,143200,172
2014,626,109900,172
2014,813,93400,172
2014,364,93300,172
2014,734,72200,172
2014,339,68100,172
2014,319,65600,172
2014,514,57500,172
2014,321,56400,172
2014,642,43500,172
2014,632,35300,172
2014,826,30300,172
2014,361,30100,172
2014,263,22600,172
2014,328,21500,172
2014,323,19000,172
2014,362,14100,172
2014,716,4500,172
2014,866,3300,172
2014,846,3300,172
2014,954,1600,172
