timeCode,partnerCountryCode,Value,
2014,158,23165662491,536
2014,924,17606219589,536
2014,576,16806853401,536
2014,111,16560075700,536
2014,534,12248959586,536
2014,542,10621193285,536
2014,548,9758974180,536
2014,528,6425103354,536
2014,578,5829824598,536
2014,193,5033182617,536
2014,138,3984581540,536
2014,566,3887831710,536
2014,134,2821568436,536
2014,532,2777563659,536
2014,466,2503133955,536
2014,582,2451196725,536
2014,136,2286913057,536
2014,456,2156325132,536
2014,564,2045294361,536
2014,184,1937638783,536
2014,112,1658606883,536
2014,223,1498199370,536
2014,186,1446131253,536
2014,199,1379503027,536
2014,513,1377618987,536
2014,469,1341002207,536
2014,124,1217320724,536
2014,922,1052861252,536
2014,132,1047474355,536
2014,273,850874379,536
2014,156,755021284,536
2014,694,648616669,536
2014,518,566906935,536
2014,196,486776755,536
2014,522,415816819,536
2014,429,406112157,536
2014,964,395947277,536
2014,524,386328090,536
2014,926,360142536,536
2014,611,306827800,536
2014,449,244652064,536
2014,213,236923352,536
2014,128,226612899,536
2014,537,226194688,536
2014,638,213117716,536
2014,652,212273245,536
2014,293,210441053,536
2014,738,202490396,536
2014,664,196193615,536
2014,614,189663988,536
2014,612,178644232,536
2014,228,177899071,536
2014,144,177109725,536
2014,443,171059584,536
2014,182,161315147,536
2014,853,159119479,536
2014,174,157344487,536
2014,474,155785678,536
2014,439,152641858,536
2014,233,147221867,536
2014,436,138876657,536
2014,146,133900553,536
2014,742,132995011,536
2014,968,116145783,536
2014,688,114962889,536
2014,172,111443180,536
2014,283,109118244,536
2014,682,106810812,536
2014,662,103928087,536
2014,516,100296035,536
2014,453,92449676,536
2014,248,90467476,536
2014,944,86871305,536
2014,263,85330182,536
2014,935,84937256,536
2014,961,82611129,536
2014,744,82513953,536
2014,686,82192649,536
2014,918,77454017,536
2014,512,77411208,536
2014,732,74384463,536
2014,446,74166062,536
2014,722,74073357,536
2014,915,72750009,536
2014,433,72289468,536
2014,178,70852789,536
2014,142,65285870,536
2014,684,61696506,536
2014,939,61014189,536
2014,419,57883881,536
2014,674,57446933,536
2014,644,48676491,536
2014,941,48489111,536
2014,656,46551158,536
2014,463,46303829,536
2014,634,44096402,536
2014,648,42919883,536
2014,298,41897643,536
2014,122,40286641,536
2014,299,39054922,536
2014,726,36639523,536
2014,622,36516333,536
2014,672,36147654,536
2014,258,34715022,536
2014,243,31721973,536
2014,556,30952494,536
2014,937,26915503,536
2014,960,25410548,536
2014,724,24989983,536
2014,946,24648876,536
2014,238,24363621,536
2014,668,23216187,536
2014,819,22260362,536
2014,646,20391595,536
2014,813,20337292,536
2014,288,19616675,536
2014,558,17488683,536
2014,936,17430301,536
2014,343,15434545,536
2014,676,15385936,536
2014,692,15171398,536
2014,369,14545940,536
2014,278,13693414,536
2014,839,12868115,536
2014,823,12310100,536
2014,253,11966069,536
2014,137,11807461,536
2014,423,10313223,536
2014,643,9733015,536
2014,746,9618274,536
2014,748,9006984,536
2014,927,8778039,536
2014,218,8572019,536
2014,887,8550992,536
2014,916,8275861,536
2014,366,8238002,536
2014,268,7052527,536
2014,948,6787787,536
2014,914,6672387,536
2014,678,6567252,536
2014,862,6457395,536
2014,546,6395281,536
2014,912,5567320,536
2014,942,5121004,536
2014,654,4991038,536
2014,181,4948111,536
2014,544,4545247,536
2014,718,4413170,536
2014,642,4215930,536
2014,353,4050565,536
2014,846,3984184,536
2014,913,3875129,536
2014,911,3846783,536
2014,316,3674330,536
2014,728,3544208,536
2014,859,3499089,536
2014,925,3412882,536
2014,866,3303546,536
2014,632,3039460,536
2014,963,2990480,536
2014,698,2803249,536
2014,928,2747960,536
2014,829,2365042,536
2014,962,2355818,536
2014,336,2333143,536
2014,321,2236134,536
2014,943,2145280,536
2014,826,1781925,536
2014,311,1753515,536
2014,714,1623709,536
2014,628,1498621,536
2014,954,1413985,536
2014,754,1347593,536
2014,319,1174309,536
2014,716,1167151,536
2014,361,1149262,536
2014,624,935064,536
2014,487,918362,536
2014,313,911043,536
2014,734,906558,536
2014,917,891830,536
2014,339,861906,536
2014,362,720401,536
2014,314,715384,536
2014,869,707340,536
2014,921,590145,536
2014,626,536983,536
2014,923,523565,536
2014,328,429153,536
2014,565,379979,536
2014,836,364429,536
2014,514,330263,536
2014,618,319643,536
2014,616,282430,536
2014,857,241639,536
2014,364,161026,536
2014,176,80614,536
2014,666,1836,536
