timeCode,partnerCountryCode,Value,
2014,576,33291615424,548
2014,924,28203797897,548
2014,158,25269555179,548
2014,111,19707575965,548
2014,578,12314948710,548
2014,532,11325550874,548
2014,193,10093977686,548
2014,534,9768092200,548
2014,536,9717633525,548
2014,542,8557388744,548
2014,528,7612137674,548
2014,138,7160247212,548
2014,134,5463274654,548
2014,582,4378739399,548
2014,566,3689092540,548
2014,466,3590030626,548
2014,112,2419602326,548
2014,132,1611510127,548
2014,196,1604645257,548
2014,273,1596368870,548
2014,513,1231967245,548
2014,564,1219643995,548
2014,456,1171896518,548
2014,124,994374154,548
2014,223,992714033,548
2014,136,903244184,548
2014,516,860303232,548
2014,199,835616696,548
2014,156,808097437,548
2014,518,805731266,548
2014,186,752390511,548
2014,664,737231204,548
2014,922,731945534,548
2014,469,726746275,548
2014,429,668688356,548
2014,524,664321753,548
2014,614,585067469,548
2014,184,544399780,548
2014,638,497545024,548
2014,964,495209420,548
2014,142,468355104,548
2014,853,432756858,548
2014,694,389518379,548
2014,453,362720491,548
2014,144,359984535,548
2014,935,346473119,548
2014,738,331008026,548
2014,174,294095905,548
2014,443,284866369,548
2014,146,283254449,548
2014,449,270043951,548
2014,213,253402252,548
2014,944,253055181,548
2014,474,247445367,548
2014,522,243036167,548
2014,122,205254894,548
2014,926,199105614,548
2014,128,190031817,548
2014,688,184903444,548
2014,742,173077703,548
2014,228,172526061,548
2014,178,156711751,548
2014,172,154813259,548
2014,612,145355510,548
2014,652,135842191,548
2014,556,128807450,548
2014,936,124174163,548
2014,839,119256011,548
2014,233,117816290,548
2014,439,112573012,548
2014,961,112328134,548
2014,283,109404423,548
2014,722,105156059,548
2014,293,98708122,548
2014,968,98258616,548
2014,684,95517825,548
2014,182,91443868,548
2014,446,82426791,548
2014,622,81850959,548
2014,433,80456774,548
2014,512,78481383,548
2014,927,76938149,548
2014,939,76117918,548
2014,674,75974697,548
2014,248,69627512,548
2014,726,69325561,548
2014,686,68192132,548
2014,819,67660215,548
2014,419,65518804,548
2014,634,62907312,548
2014,537,62603130,548
2014,744,62382066,548
2014,463,61250023,548
2014,238,59418093,548
2014,644,58602889,548
2014,918,56387077,548
2014,181,54289859,548
2014,916,53780208,548
2014,946,52435927,548
2014,662,52027851,548
2014,732,51347581,548
2014,611,47140151,548
2014,646,46802627,548
2014,656,43987508,548
2014,298,43519217,548
2014,941,38207218,548
2014,218,35718465,548
2014,648,35116889,548
2014,668,34780679,548
2014,682,34715709,548
2014,268,31228733,548
2014,948,30760470,548
2014,915,30223130,548
2014,258,28445413,548
2014,813,27838744,548
2014,558,27320252,548
2014,369,26544211,548
2014,546,26154105,548
2014,243,25177032,548
2014,544,24749098,548
2014,263,24271559,548
2014,672,24039317,548
2014,925,23369273,548
2014,724,21053700,548
2014,299,20843561,548
2014,960,20239428,548
2014,313,18850944,548
2014,887,18152919,548
2014,343,15975217,548
2014,253,13984051,548
2014,423,12610629,548
2014,746,12322589,548
2014,642,11601174,548
2014,636,11333296,548
2014,718,11070475,548
2014,328,11019122,548
2014,912,10830461,548
2014,859,10265095,548
2014,728,10232363,548
2014,288,9827180,548
2014,676,9259065,548
2014,692,9195919,548
2014,928,8658290,548
2014,311,8508841,548
2014,336,8412991,548
2014,862,8064052,548
2014,626,7562084,548
2014,137,7018333,548
2014,366,7008362,548
2014,917,6822343,548
2014,754,6442538,548
2014,698,5576734,548
2014,923,5437026,548
2014,278,5323566,548
2014,829,5132518,548
2014,654,5130775,548
2014,942,4946424,548
2014,869,4353543,548
2014,632,3915149,548
2014,339,3193701,548
2014,913,2820298,548
2014,914,2732882,548
2014,846,2594834,548
2014,316,2461814,548
2014,866,2377120,548
2014,321,2371551,548
2014,954,2232947,548
2014,734,2184903,548
2014,353,2141067,548
2014,628,2059466,548
2014,616,1937341,548
2014,943,1876369,548
2014,678,1778289,548
2014,643,1732913,548
2014,921,1608208,548
2014,176,1265806,548
2014,911,1243916,548
2014,748,1162909,548
2014,826,1122884,548
2014,714,1047152,548
2014,514,952684,548
2014,314,754033,548
2014,487,709507,548
2014,565,578547,548
2014,362,566712,548
2014,618,504952,548
2014,361,496816,548
2014,624,344785,548
2014,823,320004,548
2014,836,299923,548
2014,364,281341,548
2014,666,240818,548
2014,963,215802,548
2014,326,209578,548
2014,857,93162,548
2014,716,66309,548
2014,363,64749,548
2014,816,53552,548
2014,319,30925,548
2014,856,14189,548
