timeCode,partnerCountryCode,Value,
2014,132,1.35E+11,134
2014,112,1.12E+11,134
2014,138,97178633400,134
2014,111,97120532900,134
2014,924,81743911100,134
2014,122,74574560000,134
2014,136,72476071100,134
2014,964,63334437000,134
2014,146,61236159800,134
2014,124,55980654300,134
2014,184,46428540000,134
2014,935,44605556400,134
2014,922,35692011000,134
2014,144,28659570800,134
2014,944,26385919500,134
2014,186,25793258700,134
2014,128,22348322000,134
2014,158,16627148600,134
2014,542,15276357600,134
2014,936,14984300500,134
2014,968,14236563300,134
2014,466,13105626600,134
2014,223,12205534600,134
2014,273,11904688100,134
2014,172,11701108500,134
2014,534,11243863700,134
2014,142,10597697200,134
2014,456,10058388100,134
2014,182,9453824500,134
2014,199,9413020600,134
2014,156,8476646000,134
2014,193,7763456400,134
2014,576,7637413900,134
2014,528,7559253900,134
2014,137,7365762600,134
2014,178,7267881600,134
2014,532,6994196300,134
2014,174,6554570900,134
2014,548,5923410800,134
2014,961,5474922400,134
2014,436,5305788000,134
2014,578,4801470300,134
2014,926,4518584600,134
2014,918,4371316400,134
2014,536,3772869900,134
2014,469,3528934100,134
2014,946,3432372500,134
2014,429,3121931200,134
2014,213,3078665300,134
2014,960,2990281000,134
2014,612,2850285900,134
2014,228,2785806900,134
2014,566,2572859700,134
2014,582,2478134300,134
2014,453,2382359600,134
2014,913,2300148900,134
2014,939,2296518400,134
2014,942,2202196500,134
2014,916,2182413900,134
2014,233,2152889700,134
2014,686,2095504700,134
2014,941,2016171100,134
2014,694,1726455300,134
2014,744,1693963400,134
2014,433,1490422400,134
2014,443,1381218700,134
2014,196,1140723200,134
2014,293,1075504000,134
2014,963,1027080100,134
2014,564,984339700,134
2014,446,957310000,134
2014,912,921496700,134
2014,181,907087800,134
2014,962,902966100,134
2014,299,876490900,134
2014,439,830624800,134
2014,423,754475200,134
2014,449,740329300,134
2014,513,715426000,134
2014,672,683725200,134
2014,927,657052700,134
2014,283,531829900,134
2014,298,511626000,134
2014,248,499089200,134
2014,614,485106000,134
2014,915,471881800,134
2014,668,440785400,134
2014,921,418633800,134
2014,664,405075700,134
2014,176,403293700,134
2014,419,379368700,134
2014,652,345210700,134
2014,925,319464400,134
2014,253,316925500,134
2014,644,314283200,134
2014,524,268646400,134
2014,474,256066900,134
2014,258,240695200,134
2014,928,237685800,134
2014,738,220055000,134
2014,914,203449400,134
2014,732,202191900,134
2014,238,202072900,134
2014,243,197620300,134
2014,967,180815500,134
2014,662,180664300,134
2014,622,179339900,134
2014,636,166696300,134
2014,516,165003700,134
2014,518,161125300,134
2014,911,159092100,134
2014,268,158749800,134
2014,218,158525000,134
2014,728,155758700,134
2014,512,152710100,134
2014,948,150631700,134
2014,288,142965700,134
2014,682,136855800,134
2014,369,133680600,134
2014,634,125042300,134
2014,746,122726900,134
2014,678,122538800,134
2014,688,119225000,134
2014,722,117500300,134
2014,544,106431800,134
2014,917,105722400,134
2014,754,103438500,134
2014,638,102533100,134
2014,646,102395000,134
2014,943,101915600,134
2014,684,90738900,134
2014,522,88824900,134
2014,546,87201800,134
2014,463,83592900,134
2014,278,80609500,134
2014,616,75416800,134
2014,742,74948700,134
2014,361,74046900,134
2014,748,69487300,134
2014,487,58821100,134
2014,823,57675000,134
2014,674,54822100,134
2014,923,53843600,134
2014,839,51284200,134
2014,816,51160300,134
2014,628,48185800,134
2014,692,40934200,134
2014,343,40268300,134
2014,698,38610500,134
2014,853,38355400,134
2014,714,37190600,134
2014,366,37101900,134
2014,558,36484800,134
2014,656,36026300,134
2014,339,35296100,134
2014,556,34612800,134
2014,313,32969800,134
2014,724,32207300,134
2014,643,25913600,134
2014,642,25715700,134
2014,887,24462500,134
2014,263,23777500,134
2014,718,21244500,134
2014,618,18746800,134
2014,316,17061400,134
2014,676,16002400,134
2014,954,13090400,134
2014,734,12088100,134
2014,311,11947800,134
2014,648,11095100,134
2014,819,11016600,134
2014,611,10501100,134
2014,624,8887000,134
2014,314,8691100,134
2014,626,8077000,134
2014,362,7380200,134
2014,336,6192900,134
2014,726,5661700,134
2014,319,5610900,134
2014,326,4946800,134
2014,514,4716000,134
2014,364,3520200,134
2014,654,3318400,134
2014,323,3054600,134
2014,666,3028200,134
2014,829,2187400,134
2014,862,1483400,134
2014,328,1306400,134
2014,321,1217700,134
2014,632,1168400,134
2014,716,953800,134
2014,363,639400,134
2014,813,570800,134
2014,846,454000,134
2014,859,169000,134
2014,537,148900,134
2014,857,148200,134
2014,565,45500,134
2014,826,39200,134
2014,866,31400,134
2014,856,18400,134
2014,869,2200,134
