timeCode,partnerCountryCode,Value,
2014,111,411408101.8,366
2014,466,216109599.5,366
2014,124,171831272.7,366
2014,156,128123398.7,366
2014,132,79557545.45,366
2014,138,55057181.82,366
2014,924,47779235.45,366
2014,343,36357209.09,366
2014,336,29090520.91,366
2014,534,28467709.09,366
2014,316,20565753.16,366
2014,182,10537454.55,366
2014,532,10194737.06,366
2014,369,8334300.968,366
2014,158,4706188.058,366
2014,283,4341701.818,366
2014,652,2422260.794,366
2014,542,2339461.818,366
2014,528,2275454.545,366
2014,184,1633272.727,366
2014,134,1397272.727,366
2014,314,1171238.7,366
2014,223,1075326,366
2014,724,960831.378,366
2014,128,914181.8182,366
2014,578,596066.5716,366
2014,576,588339.1209,366
2014,146,531626.3903,366
2014,353,500323.0177,366
2014,913,467636.3636,366
2014,233,396989.0909,366
2014,136,353363.6364,366
2014,263,305220.1733,366
2014,112,300000,366
2014,566,248221,366
2014,954,229581.5287,366
2014,196,223652.5464,366
2014,922,207987.2727,366
2014,548,205078.1818,366
2014,293,196111,366
2014,248,190447.2727,366
2014,193,161427.6513,366
2014,469,160145.4545,366
2014,186,121029.0909,366
2014,364,97525.34136,366
2014,446,96675.87492,366
2014,299,65039.0771,366
2014,311,62612.37858,366
2014,928,61358.56822,366
2014,142,61219.30257,366
2014,328,46352.3644,366
2014,524,45578.18182,366
2014,199,42596.46675,366
2014,321,36291.76191,366
2014,144,31545.45455,366
2014,423,27818.18182,366
2014,926,20840.90909,366
2014,122,20818.18182,366
2014,172,16363.63636,366
2014,564,15040.61863,366
2014,243,14251.16643,366
2014,918,13818.18182,366
2014,684,13580.90909,366
2014,935,12727.27273,366
2014,174,11909.09091,366
2014,238,9845.136364,366
2014,968,7000,366
2014,738,6827.69521,366
2014,361,5077.220144,366
2014,258,4909.090909,366
2014,746,4545.324439,366
2014,213,4064.860404,366
2014,668,3493.23941,366
2014,313,3432.297786,366
2014,228,2877.954545,366
2014,686,2594.545455,366
2014,672,2417.51382,366
2014,278,2084.828793,366
2014,964,1090.909091,366
2014,339,1049.559659,366
2014,298,955.8773293,366
2014,936,818.1818182,366
2014,362,741.4047531,366
2014,536,716.3636364,366
2014,694,239.0927092,366
2014,178,181.8181818,366
2014,722,154.5454545,366
2014,916,139.7449179,366
2014,181,90.90909091,366
2014,218,1.818181818,366
