timeCode,partnerCountryCode,Value,
2014,924,18437856934,228
2014,111,9331977850,228
2014,158,7531758602,228
2014,542,4690780781,228
2014,223,4072524391,228
2014,534,2640069280,228
2014,138,2255064770,228
2014,293,1848887587,228
2014,528,1803163087,228
2014,136,1739454192,228
2014,218,1627383965,228
2014,184,1420594497,228
2014,273,1305146893,228
2014,156,1231537776,228
2014,132,1191114613,228
2014,124,1090368197,228
2014,213,963415380.6,228
2014,134,950829343.5,228
2014,233,902146793.2,228
2014,193,896542361.3,228
2014,146,848569639.3,228
2014,922,767529821.3,228
2014,112,735743888.8,228
2014,288,529191520.7,228
2014,248,513646737.5,228
2014,918,475865035.4,228
2014,299,462565735.8,228
2014,582,381548869.6,228
2014,186,353765202.8,228
2014,578,287925131.3,228
2014,238,259219529.3,228
2014,532,232746582.8,228
2014,144,211005874.6,228
2014,172,209308557.7,228
2014,536,208807942.5,228
2014,298,182913754.4,228
2014,283,179404921.3,228
2014,548,173345775.2,228
2014,128,161487503.2,228
2014,174,155036678.6,228
2014,466,145675626.2,228
2014,419,134520735.5,228
2014,199,133693336.4,228
2014,566,121025041.6,228
2014,258,112590728.9,228
2014,456,107620553.9,228
2014,196,99884185.23,228
2014,728,93434177.49,228
2014,694,84460328.31,228
2014,436,83853076.09,228
2014,964,83499315.89,228
2014,122,73178185.99,228
2014,576,70480805,228
2014,243,66151937.37,228
2014,178,57855200.96,228
2014,253,52049766.61,228
2014,182,44647561.27,228
2014,268,43373401.13,228
2014,142,41036390.45,228
2014,928,35719596.8,228
2014,278,34890007.92,228
2014,369,25382867.88,228
2014,564,24862613.92,228
2014,926,20032267.72,228
2014,946,19101781.52,228
2014,612,15314714.22,228
2014,449,15057949.37,228
2014,469,12893702.28,228
2014,343,12539742.76,228
2014,652,9883283.83,228
2014,935,9880049.31,228
2014,968,9558954.46,228
2014,614,9555098.43,228
2014,524,8159539.39,228
2014,453,7854895.53,228
2014,941,7808826.59,228
2014,913,7536517.53,228
2014,443,7168314.54,228
2014,939,7096975.92,228
2014,672,6488368.235,228
2014,336,6081959.81,228
2014,622,6015774.52,228
2014,916,5125474.623,228
2014,439,4627432.64,228
2014,954,4578854.032,228
2014,744,4385193.62,228
2014,429,4384388.62,228
2014,263,4329756.84,228
2014,353,4225378.87,228
2014,692,4130000,228
2014,944,4117399.08,228
2014,423,3420706.37,228
2014,936,3313948.71,228
2014,688,3278605.39,228
2014,366,2971599.41,228
2014,664,2967773.216,228
2014,176,2920281.27,228
2014,948,2802866.5,228
2014,446,2640102.57,228
2014,339,2197416.99,228
2014,137,2190227.26,228
2014,513,2182847.03,228
2014,682,2054109.254,228
2014,314,2009540.55,228
2014,181,1970058.982,228
2014,638,1925078.98,228
2014,912,1848602.05,228
2014,668,1828891.88,228
2014,316,1758416.16,228
2014,911,1693780.01,228
2014,686,1667854.15,228
2014,313,1442086.08,228
2014,698,1421226.35,228
2014,518,1355899.53,228
2014,522,1350479.36,228
2014,961,1324321.51,228
2014,742,1186492.68,228
2014,433,1094259.08,228
2014,887,1073275.077,228
2014,642,1059132.5,228
2014,839,1050109.45,228
2014,311,1009592.19,228
2014,624,1007117.5,228
2014,960,992052.68,228
2014,819,941469.81,228
2014,866,918032.78,228
2014,754,853106.21,228
2014,634,798755.85,228
2014,646,794387.77,228
2014,362,786095.51,228
2014,618,652040.49,228
2014,636,615107.36,228
2014,684,539160.37,228
2014,921,413968.3,228
2014,321,388595.36,228
2014,862,388177,228
2014,966,376780.93,228
2014,662,375717.2,228
2014,364,365888.15,228
2014,328,358353.82,228
2014,722,341870.22,228
2014,963,333794.56,228
2014,724,333175.28,228
2014,558,311505.4,228
2014,544,310754.09,228
2014,556,309636.53,228
2014,656,280390.25,228
2014,738,220142.12,228
2014,718,218997,228
2014,463,191500.72,228
2014,361,185007.77,228
2014,732,180065.82,228
2014,748,166338.35,228
2014,853,64402.2,228
2014,962,54353.88,228
2014,945,50504,228
2014,644,49800.25,228
2014,826,48740,228
2014,746,48059.4,228
2014,674,46459.21,228
2014,734,44403,228
2014,546,41600,228
2014,648,33710,228
2014,917,26439,228
2014,923,6975.47,228
2014,678,4802.05,228
