timeCode,partnerCountryCode,Value,
2014,134,49692819300,112
2014,111,47959219200,112
2014,138,37330193800,112
2014,146,33201813800,112
2014,132,30142379900,112
2014,178,29368830600,112
2014,124,20800761000,112
2014,924,16035832200,112
2014,184,14471290500,112
2014,136,14244846400,112
2014,532,11072063100,112
2014,144,8941345800,112
2014,466,8577381600,112
2014,964,6155716300,112
2014,542,5672473200,112
2014,534,5659869900,112
2014,186,5479966800,112
2014,158,5400474200,112
2014,576,5301145900,112
2014,142,5106063900,112
2014,156,4896097100,112
2014,456,4888516900,112
2014,193,4709118600,112
2014,128,4574651200,112
2014,922,3941009100,112
2014,935,3334454300,112
2014,199,3254381000,112
2014,223,2741050200,112
2014,122,2663747800,112
2014,172,2627331500,112
2014,944,2304092900,112
2014,453,2206318700,112
2014,182,2183995600,112
2014,548,1857081500,112
2014,694,1837361600,112
2014,174,1620265200,112
2014,578,1552700800,112
2014,528,1543456400,112
2014,469,1540212300,112
2014,968,1537509000,112
2014,436,1501974200,112
2014,273,1501804300,112
2014,686,898229300,112
2014,962,883276500,112
2014,196,861059900,112
2014,614,856316700,112
2014,912,844819500,112
2014,823,811398100,112
2014,936,760430300,112
2014,564,732984900,112
2014,918,728785800,112
2014,423,725419000,112
2014,612,666730900,112
2014,181,664149200,112
2014,228,655952800,112
2014,446,651525200,112
2014,536,646105300,112
2014,664,576193900,112
2014,443,564063400,112
2014,941,549709300,112
2014,433,528456700,112
2014,926,526938800,112
2014,652,524948600,112
2014,566,504818500,112
2014,582,494862200,112
2014,722,494239000,112
2014,946,485149900,112
2014,916,481414900,112
2014,449,480422600,112
2014,939,441932900,112
2014,213,437519400,112
2014,233,421938400,112
2014,961,395942700,112
2014,439,388495500,112
2014,137,351509600,112
2014,419,341200600,112
2014,299,306697300,112
2014,516,266646300,112
2014,283,257965400,112
2014,176,250128700,112
2014,524,245455600,112
2014,738,244255200,112
2014,960,233751800,112
2014,742,232714700,112
2014,744,226621700,112
2014,672,213750100,112
2014,293,207318500,112
2014,513,198676400,112
2014,942,184483400,112
2014,369,171571700,112
2014,298,166686900,112
2014,248,161545000,112
2014,429,150120400,112
2014,644,143438900,112
2014,662,122789600,112
2014,634,114956200,112
2014,243,112832200,112
2014,323,112558900,112
2014,732,106614400,112
2014,638,102582800,112
2014,754,98832900,112
2014,642,89597800,112
2014,915,84725900,112
2014,684,82419800,112
2014,724,81289600,112
2014,646,80349900,112
2014,474,79970600,112
2014,913,77587700,112
2014,728,75594600,112
2014,622,72955900,112
2014,546,71691700,112
2014,746,70570100,112
2014,925,67165200,112
2014,654,66922000,112
2014,688,65001100,112
2014,921,62371700,112
2014,343,61899000,112
2014,656,58486000,112
2014,698,57305000,112
2014,238,53020100,112
2014,316,51342100,112
2014,636,48965800,112
2014,258,42215400,112
2014,336,41412200,112
2014,616,41182000,112
2014,512,38285300,112
2014,288,38141100,112
2014,718,36240000,112
2014,963,35634300,112
2014,927,32860200,112
2014,648,32831700,112
2014,518,31051200,112
2014,928,30684500,112
2014,313,30330900,112
2014,624,29911900,112
2014,914,29174900,112
2014,314,28679400,112
2014,319,27424100,112
2014,218,25579500,112
2014,311,22821000,112
2014,682,22223300,112
2014,253,21656400,112
2014,668,21631500,112
2014,853,21289500,112
2014,678,20935400,112
2014,676,20327800,112
2014,839,20298200,112
2014,856,20240300,112
2014,362,20147300,112
2014,364,19014000,112
2014,816,18600900,112
2014,611,18581100,112
2014,463,18565600,112
2014,943,18251400,112
2014,948,17751500,112
2014,911,17547500,112
2014,556,16922300,112
2014,522,16203400,112
2014,366,16189700,112
2014,268,14108600,112
2014,628,13350600,112
2014,819,13203900,112
2014,726,12699700,112
2014,748,12484400,112
2014,674,12010100,112
2014,263,11640200,112
2014,339,11084300,112
2014,692,10754600,112
2014,361,10386600,112
2014,714,10027800,112
2014,558,9453900,112
2014,328,9449900,112
2014,321,7850200,112
2014,917,7175000,112
2014,887,6999200,112
2014,278,6493700,112
2014,967,5878700,112
2014,643,4552800,112
2014,829,4328500,112
2014,618,4287200,112
2014,734,3894600,112
2014,544,3574700,112
2014,923,2483900,112
2014,813,2480900,112
2014,626,2243100,112
2014,514,1613800,112
2014,326,1377300,112
2014,487,1176600,112
2014,846,894300,112
2014,666,805500,112
2014,716,658300,112
2014,632,477600,112
2014,954,451800,112
2014,859,405500,112
2014,857,308700,112
2014,866,295500,112
2014,537,290600,112
2014,836,188200,112
2014,565,134300,112
2014,862,132300,112
2014,826,52900,112
2014,363,12500,112
