timeCode,partnerCountryCode,Value,
2014,922,308409671,911
2014,924,170954080,911
2014,134,158535657,911
2014,156,93302954,911
2014,111,87545979,911
2014,918,85609486,911
2014,429,84630563,911
2014,915,84011502,911
2014,433,80664827,911
2014,138,74252061,911
2014,124,62412102,911
2014,136,34571629,911
2014,578,22377047,911
2014,463,18547149,911
2014,925,14881343,911
2014,146,13964248,911
2014,942,13338779,911
2014,466,12061242,911
2014,926,10965452,911
2014,913,9036506,911
2014,916,6951842,911
2014,339,6422041,911
2014,132,5080742,911
2014,941,3769978,911
2014,964,3656119,911
2014,436,3615750,911
2014,439,3426334,911
2014,946,2795261,911
2014,576,2767510,911
2014,927,2535484,911
2014,446,2080366,911
2014,186,1494252,911
2014,238,1468000,911
2014,935,1440556,911
2014,122,1439729,911
2014,443,1351610,911
2014,112,1209480,911
2014,532,1020774,911
2014,542,755254,911
2014,646,732458,911
2014,144,702151,911
2014,923,664200,911
2014,921,527083,911
2014,453,500509,911
2014,184,476784,911
2014,172,454156,911
2014,944,438541,911
2014,137,400398,911
2014,917,376736,911
2014,512,251700,911
2014,534,225293,911
2014,456,199753,911
2014,423,172536,911
2014,193,153944,911
2014,939,152668,911
2014,158,148998,911
2014,948,126097,911
2014,564,119367,911
2014,961,115520,911
2014,182,112166,911
2014,528,76690,911
2014,656,62800,911
2014,582,61899,911
2014,960,60875,911
2014,174,59159,911
2014,178,56018,911
2014,968,54182,911
2014,449,43584,911
2014,936,43124,911
2014,142,35253,911
2014,474,30609,911
2014,728,23300,911
2014,128,23223,911
2014,196,22755,911
2014,298,20514,911
2014,548,18416,911
2014,518,17448,911
2014,469,16631,911
2014,614,13447,911
2014,744,13080,911
2014,199,10831,911
2014,664,9169,911
2014,566,8104,911
2014,419,2504,911
2014,928,2343,911
2014,181,2327,911
2014,914,1483,911
2014,223,1376,911
2014,273,720,911
2014,213,589,911
2014,738,450,911
2014,963,200,911
2014,524,137,911
2014,228,4,911
2014,962,4,911
