timeCode,partnerCountryCode,Value
2005,196,42687855.371
2005,819,34030336.7319
2005,193,13381717.319
2005,111,10780000.0
2005,112,4575450.0
2005,924,3234000.0
2005,158,3041479.62409
2005,578,2911451.49527
2005,536,1960995.3
2005,862,1878157.6
2005,564,1471028.9122
2005,542,1157200.0
2005,134,952600.0
2005,132,916190.0
2005,228,915586.87
2005,528,788700.0
2005,548,699416.282723
2005,534,558672.004838
2005,532,388141.576133
2005,223,254214.4
2005,859,230956.894342
2005,136,226160.0
2005,566,160138.0
2005,156,116671.649426
2005,128,84810.0
2005,199,63436.1973803
2005,144,52800.0
2005,846,51450.6717739
2005,138,49390.0
2005,124,28050.0
2005,918,26898.9819626
2005,446,15099.469
2005,954,14189.8465315
2005,946,13970.0
2005,182,13750.0
2005,839,13051.6825737
2005,887,6642.4388273
2005,186,4357.1
2005,146,3811.90888575
2005,964,990.0
2005,178,770.0
2005,968,550.0
2005,176,517.409326425
2006,819,42058965.572
2006,196,38444458.1299
2006,111,11440000.0
2006,193,10464564.6062
2006,132,7899980.0
2006,112,6461070.0
2006,924,4120600.0
2006,536,2630238.6
2006,862,2321263.12647
2006,578,2114187.6775
2006,158,1965785.30474
2006,564,1818082.34403
2006,134,1792890.0
2006,528,838200.0
2006,548,782127.384403
2006,534,533792.006914
2006,136,430980.0
2006,542,358600.0
2006,228,357188.48
2006,859,285445.546551
2006,223,263686.5
2006,532,225260.43806
2006,122,218900.0
2006,156,148183.174143
2006,293,145078.554389
2006,199,137450.968597
2006,446,109587.082
2006,138,106370.0
2006,566,68429.9
2006,846,63589.2042399
2006,182,44770.0
2006,922,43820.7
2006,960,33577.5
2006,146,31841.6973944
2006,144,26400.0
2006,124,18370.0
2006,954,17537.5951006
2006,839,16130.9090871
2006,213,9642.6
2006,184,8250.0
2006,887,8209.56043288
2006,174,6160.0
2006,944,6050.0
2006,186,2580.6
2006,674,1131.73136992
2006,128,990.0
2006,936,440.0
2006,964,330.0
2007,819,52194890.3218
2007,196,44209863.7689
2007,111,14520000.0
2007,193,11876850.1761
2007,924,8053100.0
2007,199,4178449.2937
2007,158,3366690.1987
2007,862,2880671.75801
2007,536,2640539.0
2007,564,2256227.82805
2007,578,1974237.67905
2007,112,1887710.0
2007,528,1191300.0
2007,228,974799.1
2007,548,819566.823202
2007,134,653180.0
2007,156,591391.838835
2007,132,579810.0
2007,534,415275.079556
2007,859,354235.982566
2007,532,277170.30171
2007,542,226600.0
2007,124,213070.0
2007,128,201850.0
2007,566,101497.0
2007,136,88330.0
2007,293,79068.0
2007,846,78913.7701276
2007,174,75130.0
2007,144,49170.0
2007,524,39669.278
2007,446,34283.821
2007,213,33409.2
2007,138,30690.0
2007,964,28270.0
2007,954,21764.0362842
2007,839,20018.3485052
2007,887,10188.0086815
2007,172,4950.0
2007,186,3001.9
2007,184,2310.0
2007,176,1356.60910518
2007,146,1136.32024681
2007,122,220.0
2008,819,59589130.2783
2008,196,38800374.7366
2008,111,15070000.0
2008,193,14312453.3048
2008,924,8011300.0
2008,158,3389942.43979
2008,862,3288764.92734
2008,536,3068288.3
2008,564,2575858.54006
2008,532,2159402.08033
2008,199,1794308.60438
2008,112,1549790.0
2008,578,1234326.13261
2008,548,964360.203666
2008,228,860309.56
2008,528,690800.0
2008,134,545710.0
2008,156,497230.110514
2008,223,448738.4
2008,146,433771.584249
2008,859,404419.167934
2008,534,334493.5
2008,136,299860.0
2008,566,274556.7
2008,128,217360.0
2008,132,174900.0
2008,542,118800.0
2008,138,108350.0
2008,186,99111.1
2008,846,90093.1662062
2008,174,84260.0
2008,446,83812.993
2008,213,32569.9
2008,124,25410.0
2008,954,24847.2596748
2008,839,22854.2673369
2008,144,16940.0
2008,887,11631.3028509
2008,142,11619.7183099
2008,922,10111.2
2008,964,4730.0
2008,184,3960.0
2008,233,330.0
2009,819,52132527.6186
2009,196,37958340.417
2009,111,14300000.0
2009,193,11422190.9646
2009,924,8794500.0
2009,199,5293304.13486
2009,862,2877229.91769
2009,536,2768001.5
2009,134,2518120.0
2009,578,2260642.41069
2009,158,1546491.70414
2009,112,1112430.0
2009,528,1010900.0
2009,228,879797.16
2009,532,816435.748983
2009,548,663791.7
2009,132,555940.0
2009,138,367730.0
2009,859,353812.739729
2009,223,229306.0
2009,542,218900.0
2009,156,204902.634937
2009,534,181161.2
2009,566,170152.4
2009,128,152460.0
2009,846,78819.4835797
2009,136,78760.0
2009,174,52140.0
2009,446,50915.117
2009,178,44440.0
2009,142,42629.1318461
2009,213,36939.1
2009,186,27915.8
2009,954,21738.0325102
2009,839,19994.4304872
2009,922,15840.0
2009,124,14960.0
2009,146,12790.3546453
2009,887,10175.8360003
2009,144,8470.0
2009,172,7370.0
2009,944,5940.0
2009,288,2216.5
2009,964,1100.0
2009,564,1096.55254578
2010,819,66208310.0757
2010,196,46752432.0126
2010,158,22999094.5034
2010,111,22660000.0
2010,193,11646962.5334
2010,924,10722545.9
2010,156,4940921.49015
2010,862,3654081.99547
2010,578,2978511.45516
2010,536,2867920.0
2010,548,1676111.8
2010,534,840664.0
2010,528,755700.0
2010,112,699710.0
2010,859,449342.179456
2010,138,439780.0
2010,228,297411.18
2010,532,274426.003883
2010,134,268840.0
2010,223,205718.7
2010,124,171600.0
2010,542,146023.9
2010,136,143330.0
2010,132,128920.0
2010,186,123963.4
2010,172,122760.0
2010,846,100100.744146
2010,566,71528.6
2010,199,60881.7870227
2010,144,49390.0
2010,954,27607.3012879
2010,684,26361.5
