timeCode,partnerCountryCode,Value,
2014,134,4498640400,137
2014,132,3255491600,137
2014,124,3090621100,137
2014,136,1062839200,137
2014,146,836771100,137
2014,138,761468000,137
2014,112,607894200,137
2014,184,542767100,137
2014,111,483569900,137
2014,964,341494600,137
2014,935,336420300,137
2014,122,276164800,137
2014,924,257310400,137
2014,144,230277000,137
2014,186,167916200,137
2014,922,163240900,137
2014,156,123113100,137
2014,128,123076700,137
2014,453,117139700,137
2014,142,78004800,137
2014,944,75568300,137
2014,158,74567500,137
2014,466,73698500,137
2014,968,73582700,137
2014,936,65706100,137
2014,273,56403300,137
2014,199,54786000,137
2014,172,52535700,137
2014,178,50217200,137
2014,174,49488700,137
2014,182,49172700,137
2014,456,48038600,137
2014,223,44940900,137
2014,534,42137100,137
2014,532,38457700,137
2014,961,37834000,137
2014,576,37519800,137
2014,542,35116300,137
2014,612,28869700,137
2014,918,27517000,137
2014,193,25429000,137
2014,916,25427800,137
2014,912,24518700,137
2014,578,23325500,137
2014,469,23318000,137
2014,694,22422800,137
2014,436,17537500,137
2014,946,16772000,137
2014,941,16449000,137
2014,582,15530500,137
2014,823,15519600,137
2014,686,14585700,137
2014,443,14400300,137
2014,369,13792600,137
2014,564,12528700,137
2014,926,12490600,137
2014,248,12286000,137
2014,528,11980700,137
2014,644,11732100,137
2014,548,11230800,137
2014,939,11163100,137
2014,513,10670000,137
2014,662,9306400,137
2014,243,9170900,137
2014,213,9170400,137
2014,233,8052300,137
2014,566,7551600,137
2014,942,7253100,137
2014,536,6862500,137
2014,960,6531100,137
2014,656,6493400,137
2014,611,6315900,137
2014,293,6105600,137
2014,636,5685800,137
2014,652,5543400,137
2014,738,5464500,137
2014,228,4776900,137
2014,423,4768300,137
2014,722,4767200,137
2014,744,4390400,137
2014,634,4157600,137
2014,913,4106300,137
2014,336,4042400,137
2014,672,3855500,137
2014,196,3620400,137
2014,927,3496600,137
2014,446,3485700,137
2014,614,3377700,137
2014,439,3128700,137
2014,921,3081400,137
2014,433,3038300,137
2014,754,2906200,137
2014,839,2583500,137
2014,664,2486200,137
2014,923,2436800,137
2014,622,2148100,137
2014,283,2040300,137
2014,429,1922900,137
2014,176,1882200,137
2014,915,1866500,137
2014,449,1778300,137
2014,678,1768500,137
2014,181,1752800,137
2014,366,1749400,137
2014,668,1703800,137
2014,522,1675200,137
2014,746,1576400,137
2014,742,1373200,137
2014,724,1369300,137
2014,419,1232100,137
2014,688,1206800,137
2014,962,1197700,137
2014,925,1169000,137
2014,512,1146400,137
2014,638,1140100,137
2014,258,1122800,137
2014,268,1107200,137
2014,474,1086800,137
2014,218,1040900,137
2014,948,846300,137
2014,963,842600,137
2014,628,808000,137
2014,914,737500,137
2014,646,711700,137
2014,887,681200,137
2014,692,665600,137
2014,524,651900,137
2014,624,646600,137
2014,626,622000,137
2014,684,588000,137
2014,726,579200,137
2014,682,568100,137
2014,748,561100,137
2014,516,537400,137
2014,674,471700,137
2014,544,453800,137
2014,943,450100,137
2014,316,443100,137
2014,718,420800,137
2014,643,384500,137
2014,911,382600,137
2014,732,367000,137
2014,558,345600,137
2014,917,343900,137
2014,299,333800,137
2014,556,302600,137
2014,967,222400,137
2014,728,194500,137
2014,253,192100,137
2014,298,188500,137
2014,546,183900,137
2014,328,180200,137
2014,311,156200,137
2014,616,105300,137
2014,819,104000,137
2014,263,101000,137
2014,648,83500,137
2014,676,81100,137
2014,278,81100,137
2014,288,79100,137
2014,343,76400,137
2014,463,70800,137
2014,238,58800,137
2014,816,58500,137
2014,642,51000,137
2014,714,41800,137
2014,666,41700,137
2014,698,33500,137
2014,829,19200,137
2014,518,19000,137
2014,632,9700,137
2014,618,8500,137
2014,313,8000,137
2014,859,6900,137
2014,364,6700,137
2014,836,6000,137
2014,654,4800,137
2014,319,2800,137
2014,853,2600,137
2014,363,1400,137
2014,928,1300,137
2014,487,1000,137
2014,734,700,137
2014,856,400,137
