timeCode,partnerCountryCode,Value,
2014,111,18564200000,436
2014,532,6123200000,436
2014,112,3987300000,436
2014,124,3294800000,436
2014,924,2787000000,436
2014,186,2756100000,436
2014,138,2488600000,436
2014,534,2285100000,436
2014,134,1735400000,436
2014,132,1678500000,436
2014,146,1427100000,436
2014,548,1374600000,436
2014,136,1140100000,436
2014,184,1053100000,436
2014,922,973900000,436
2014,423,948300000,436
2014,223,916100000,436
2014,158,785700000,436
2014,576,728800000,436
2014,582,668100000,436
2014,156,636800000,436
2014,542,624600000,436
2014,193,584400000,436
2014,528,561100000,436
2014,578,465800000,436
2014,273,461300000,436
2014,174,447600000,436
2014,238,389200000,436
2014,199,314700000,436
2014,926,297100000,436
2014,742,279400000,436
2014,964,245800000,436
2014,233,220400000,436
2014,912,200700000,436
2014,181,188100000,436
2014,144,182900000,436
2014,944,168700000,436
2014,935,167000000,436
2014,182,160100000,436
2014,961,146900000,436
2014,469,146500000,436
2014,918,128100000,436
2014,172,122800000,436
2014,968,120000000,436
2014,228,117900000,436
2014,916,114000000,436
2014,915,112900000,436
2014,439,106700000,436
2014,213,104900000,436
2014,524,101200000,436
2014,616,99600000,436
2014,178,99000000,436
2014,652,98100000,436
2014,694,94700000,436
2014,128,93500000,436
2014,122,92600000,436
2014,566,92300000,436
2014,142,74000000,436
2014,196,63300000,436
2014,664,60900000,436
2014,293,60400000,436
2014,946,50900000,436
2014,941,49100000,436
2014,921,44900000,436
2014,927,37800000,436
2014,248,36900000,436
2014,913,34300000,436
2014,258,28900000,436
2014,536,26400000,436
2014,283,25500000,436
2014,137,21500000,436
2014,960,21000000,436
2014,936,20100000,436
2014,243,19700000,436
2014,738,19700000,436
2014,662,19000000,436
2014,823,17900000,436
2014,939,16600000,436
2014,298,15700000,436
2014,299,15200000,436
2014,642,13300000,436
2014,724,12800000,436
2014,518,12600000,436
2014,634,12400000,436
2014,686,10500000,436
2014,218,10400000,436
2014,644,10400000,436
2014,925,7800000,436
2014,268,7400000,436
2014,622,6700000,436
2014,714,6400000,436
2014,754,6400000,436
2014,343,6300000,436
2014,288,5800000,436
2014,911,4900000,436
2014,748,4900000,436
2014,253,4700000,436
2014,962,4700000,436
2014,684,4200000,436
2014,263,4100000,436
2014,646,4000000,436
2014,176,3900000,436
2014,558,3700000,436
2014,278,3700000,436
2014,692,3100000,436
2014,853,3100000,436
2014,369,3100000,436
2014,656,2900000,436
2014,819,2600000,436
2014,698,2500000,436
2014,728,2400000,436
2014,628,2300000,436
2014,917,1900000,436
2014,522,1500000,436
2014,336,1400000,436
2014,963,1300000,436
2014,668,1300000,436
2014,678,1100000,436
2014,676,800000,436
2014,316,700000,436
2014,513,300000,436
2014,546,300000,436
2014,313,200000,436
2014,648,200000,436
2014,923,200000,436
2014,636,100000,436
2014,722,100000,436
