timeCode,partnerCountryCode,Value,
2014,174,294490700,423
2014,112,181778100,423
2014,436,96948300,423
2014,111,64269600,423
2014,134,48812800,423
2014,924,47961900,423
2014,469,43474800,423
2014,136,37802600,423
2014,936,35067100,423
2014,446,29613500,423
2014,144,28121500,423
2014,138,23424100,423
2014,466,22240100,423
2014,532,20837100,423
2014,146,19210000,423
2014,935,19092500,423
2014,922,19022100,423
2014,193,18614800,423
2014,968,17784200,423
2014,439,17629800,423
2014,456,16541300,423
2014,534,15790300,423
2014,124,14909600,423
2014,132,13710900,423
2014,582,13074100,423
2014,122,13029600,423
2014,732,11257600,423
2014,184,10965400,423
2014,612,10434500,423
2014,918,10375100,423
2014,926,10010800,423
2014,128,8973500,423
2014,548,8564400,423
2014,433,8411500,423
2014,964,8386100,423
2014,449,7955300,423
2014,576,7862800,423
2014,644,7572100,423
2014,542,7559300,423
2014,181,7384900,423
2014,443,7332100,423
2014,946,7153500,423
2014,578,6797600,423
2014,672,6777700,423
2014,453,6161400,423
2014,273,5971500,423
2014,172,5813000,423
2014,960,4327900,423
2014,942,4142400,423
2014,694,3988200,423
2014,178,3722900,423
2014,156,3528300,423
2014,429,3498600,423
2014,738,3450600,423
2014,524,3377400,423
2014,199,3240700,423
2014,142,3010700,423
2014,941,2743300,423
2014,419,2431000,423
2014,943,2416200,423
2014,916,2399600,423
2014,636,2383600,423
2014,939,2340900,423
2014,528,2280600,423
2014,914,2081400,423
2014,536,2045600,423
2014,634,2020900,423
2014,616,2017800,423
2014,962,1979000,423
2014,963,1839300,423
2014,196,1803600,423
2014,564,1795300,423
2014,684,1792300,423
2014,182,1654900,423
2014,744,1652200,423
2014,518,1471700,423
2014,746,1463300,423
2014,652,1404400,423
2014,961,1383700,423
2014,664,1125800,423
2014,566,1077700,423
2014,686,1075800,423
2014,158,1063400,423
2014,967,1054600,423
2014,474,973500,423
2014,911,934000,423
2014,513,932700,423
2014,546,838200,423
2014,921,822600,423
2014,698,821100,423
2014,522,803600,423
2014,913,793000,423
2014,948,768500,423
2014,223,732000,423
2014,463,719900,423
2014,954,645000,423
2014,915,626500,423
2014,622,606100,423
2014,688,575300,423
2014,944,530900,423
2014,726,515600,423
2014,912,477200,423
2014,656,429400,423
2014,316,396300,423
2014,611,384100,423
2014,648,368200,423
2014,643,330900,423
2014,283,329000,423
2014,927,328800,423
2014,853,302900,423
2014,614,297300,423
2014,243,294800,423
2014,186,281300,423
2014,233,254900,423
2014,718,252400,423
2014,628,240800,423
2014,369,217500,423
2014,668,208300,423
2014,176,193600,423
2014,248,174100,423
2014,674,171200,423
2014,714,168300,423
2014,228,165000,423
2014,724,158000,423
2014,339,149700,423
2014,734,145900,423
2014,263,142900,423
2014,313,106100,423
2014,213,103600,423
2014,692,100500,423
2014,311,93800,423
2014,754,91600,423
2014,887,90100,423
2014,326,89300,423
2014,666,79800,423
2014,728,78200,423
2014,742,78200,423
2014,137,77400,423
2014,556,68500,423
2014,678,67000,423
2014,343,61400,423
2014,366,56700,423
2014,925,52900,423
2014,298,50900,423
2014,361,47600,423
2014,618,38700,423
2014,218,33000,423
2014,626,26400,423
2014,558,25600,423
2014,839,23400,423
2014,662,21100,423
2014,624,20600,423
2014,328,19900,423
2014,314,11900,423
2014,638,10500,423
2014,682,6500,423
2014,516,6400,423
2014,928,5500,423
2014,646,4500,423
2014,336,4100,423
2014,258,3100,423
2014,819,2600,423
2014,293,2400,423
2014,537,1900,423
2014,846,1600,423
2014,362,1500,423
2014,654,1400,423
2014,544,1300,423
2014,299,1200,423
2014,823,900,423
2014,866,600,423
2014,238,500,423
2014,748,400,423
2014,323,300,423
2014,917,300,423
2014,722,300,423
