timeCode,partnerCountryCode,Value,
2014,134,1.66E+11,138
2014,124,84880034900,138
2014,112,58507205600,138
2014,132,56443452500,138
2014,136,28347678200,138
2014,111,22296807900,138
2014,184,19073012000,138
2014,144,14400665900,138
2014,964,14246304200,138
2014,924,10282188700,138
2014,935,9869405300,138
2014,128,8781108900,138
2014,922,8493028700,138
2014,146,8175105000,138
2014,122,8035140300,138
2014,186,7001062400,138
2014,172,6813911600,138
2014,142,5723060700,138
2014,178,5578634200,138
2014,542,4899357900,138
2014,944,4444500000,138
2014,182,4444144100,138
2014,466,4423259300,138
2014,576,4334704900,138
2014,158,4180832800,138
2014,223,3728718400,138
2014,456,3569286100,138
2014,174,3294199700,138
2014,528,3096067700,138
2014,156,3005387000,138
2014,193,2913890600,138
2014,968,2834508700,138
2014,532,2644031700,138
2014,199,2624825700,138
2014,273,2511442700,138
2014,936,2355633000,138
2014,534,2194196600,138
2014,436,1873187500,138
2014,137,1854689900,138
2014,469,1828828800,138
2014,694,1617155900,138
2014,652,1343075200,138
2014,578,1238848300,138
2014,548,1226291600,138
2014,939,1162893400,138
2014,918,1113721900,138
2014,961,1100644300,138
2014,946,1093884400,138
2014,213,1077076500,138
2014,612,1051177100,138
2014,926,1023778700,138
2014,686,1006928400,138
2014,536,867358900,138
2014,722,811273300,138
2014,423,726704900,138
2014,582,700853800,138
2014,960,686990500,138
2014,228,624650200,138
2014,233,610128600,138
2014,941,608664500,138
2014,742,603009200,138
2014,176,595977000,138
2014,443,583626600,138
2014,566,565418200,138
2014,916,546262300,138
2014,299,529752500,138
2014,823,520402300,138
2014,942,514974800,138
2014,453,505794800,138
2014,433,503139100,138
2014,429,500576800,138
2014,614,441023200,138
2014,564,431835500,138
2014,446,431544100,138
2014,439,423450800,138
2014,196,410518900,138
2014,449,405597700,138
2014,913,405378300,138
2014,656,392855100,138
2014,912,380227500,138
2014,744,353210200,138
2014,181,340958600,138
2014,682,330110500,138
2014,293,324829300,138
2014,672,310372200,138
2014,248,275749500,138
2014,366,274461900,138
2014,662,257141600,138
2014,664,242678300,138
2014,419,199450100,138
2014,513,196629600,138
2014,634,174993100,138
2014,963,174161200,138
2014,646,152023400,138
2014,915,144777700,138
2014,928,141018400,138
2014,738,140316400,138
2014,283,139410500,138
2014,636,132902200,138
2014,622,128412400,138
2014,644,126414600,138
2014,243,120656900,138
2014,298,119894000,138
2014,927,119650000,138
2014,638,118516500,138
2014,962,115048900,138
2014,314,114857000,138
2014,732,113244000,138
2014,524,104828800,138
2014,218,104416800,138
2014,238,94728300,138
2014,943,88331500,138
2014,921,86692800,138
2014,258,83359700,138
2014,369,83080400,138
2014,688,82975600,138
2014,678,82375300,138
2014,642,82077000,138
2014,925,79356600,138
2014,474,78249600,138
2014,288,77171600,138
2014,313,72745400,138
2014,748,69789500,138
2014,746,69024600,138
2014,728,67968700,138
2014,512,63979800,138
2014,624,62579600,138
2014,463,60732300,138
2014,724,57829500,138
2014,914,57251900,138
2014,754,50986600,138
2014,668,50101600,138
2014,628,49994800,138
2014,911,47125500,138
2014,684,41699800,138
2014,611,36508000,138
2014,253,35974900,138
2014,648,34907500,138
2014,268,34406700,138
2014,714,33805200,138
2014,263,30215900,138
2014,674,29975800,138
2014,853,29146900,138
2014,343,29022900,138
2014,692,28963600,138
2014,336,28910900,138
2014,816,28223700,138
2014,546,28013300,138
2014,917,28001000,138
2014,967,24922200,138
2014,518,24766200,138
2014,618,23601700,138
2014,516,23578000,138
2014,698,22665600,138
2014,522,22471700,138
2014,487,18936000,138
2014,718,18755400,138
2014,839,18458800,138
2014,948,18406200,138
2014,887,15808600,138
2014,558,15745700,138
2014,616,14972000,138
2014,278,13523700,138
2014,923,12640800,138
2014,626,11784100,138
2014,556,10794100,138
2014,676,9920600,138
2014,726,9096900,138
2014,316,9054800,138
2014,339,8457900,138
2014,654,6983900,138
2014,326,5574600,138
2014,319,5473500,138
2014,362,5416300,138
2014,734,5276100,138
2014,829,5013900,138
2014,311,4935000,138
2014,632,4211800,138
2014,643,3383500,138
2014,819,3275200,138
2014,321,3214600,138
2014,544,2987100,138
2014,323,2951000,138
2014,328,2848300,138
2014,954,2773300,138
2014,666,2241700,138
2014,716,2083400,138
2014,361,1863100,138
2014,857,1264700,138
2014,813,1007100,138
2014,364,984000,138
2014,363,606000,138
2014,514,410300,138
2014,826,278600,138
2014,866,197300,138
2014,846,177200,138
2014,859,152900,138
2014,862,106300,138
2014,856,100600,138
2014,869,9800,138
2014,836,4600,138
