timeCode,partnerCountryCode,Value,
2014,924,6969757663,\+D2:D168
2014,111,6147406258,293
2014,146,2641047517,293
2014,156,2496654165,293
2014,223,1594073119,293
2014,158,1579461826,293
2014,228,1521732746,293
2014,184,1359799564,293
2014,134,1232421537,293
2014,233,1222719221,293
2014,542,1203134936,293
2014,138,908980215,293
2014,248,856068266,293
2014,273,733879616,293
2014,136,679380834,293
2014,218,652180663,293
2014,124,596758380,293
2014,283,568680613,293
2014,112,521089337,293
2014,299,493514674,293
2014,534,320745814,293
2014,528,315704085,293
2014,132,277644404,293
2014,918,243949103,293
2014,213,176626375,293
2014,172,167176405,293
2014,566,166097577,293
2014,532,153037908,293
2014,922,137686222,293
2014,193,127172804,293
2014,728,117842050,293
2014,128,113824456,293
2014,144,111249265,293
2014,582,104325172,293
2014,142,102262016,293
2014,578,89944992,293
2014,243,84199830,293
2014,258,83610089,293
2014,199,73021514,293
2014,263,72309626,293
2014,238,71284105,293
2014,314,59243461,293
2014,253,58484924,293
2014,449,57693792,293
2014,466,56706737,293
2014,536,51315245,293
2014,186,44272788,293
2014,576,40304295,293
2014,268,38780066,293
2014,298,37266177,293
2014,196,30297774,293
2014,369,22848035,293
2014,548,21843599,293
2014,182,21568931,293
2014,278,21314435,293
2014,353,19415948,293
2014,612,17751152,293
2014,964,15676641,293
2014,288,14184390,293
2014,436,13665050,293
2014,928,12274984,293
2014,456,12055747,293
2014,178,9944629,293
2014,343,9477162,293
2014,174,8788793,293
2014,694,8063330,293
2014,939,7915983,293
2014,652,7539951,293
2014,648,7359257,293
2014,946,6455195,293
2014,469,5805072,293
2014,313,5470621,293
2014,682,5141656,293
2014,513,4501477,293
2014,564,3733978,293
2014,446,3666546,293
2014,518,3573775,293
2014,614,3562358,293
2014,321,3151806,293
2014,968,3043119,293
2014,122,2828051,293
2014,722,2613239,293
2014,672,2490700,293
2014,926,2365478,293
2014,686,2292760,293
2014,362,2202511,293
2014,439,2189094,293
2014,336,2183911,293
2014,463,2182907,293
2014,638,1930777,293
2014,668,1740328,293
2014,524,1647630,293
2014,512,1567451,293
2014,935,1562239,293
2014,684,1384969,293
2014,176,1305542,293
2014,366,1242711,293
2014,718,1237948,293
2014,443,1206713,293
2014,839,1164926,293
2014,936,1157221,293
2014,944,1084084,293
2014,754,1069439,293
2014,634,1055917,293
2014,954,1046344,293
2014,364,1032791,293
2014,316,1011812,293
2014,624,976098,293
2014,961,707776,293
2014,311,707270,293
2014,941,689672,293
2014,724,687987,293
2014,339,672169,293
2014,611,643979,293
2014,726,577939,293
2014,642,563785,293
2014,181,477264,293
2014,664,456403,293
2014,622,455719,293
2014,419,442355,293
2014,915,427132,293
2014,960,426748,293
2014,423,424113,293
2014,137,300942,293
2014,819,296375,293
2014,748,292180,293
2014,742,268480,293
2014,646,259866,293
2014,943,244000,293
2014,914,217837,293
2014,328,175994,293
2014,453,174881,293
2014,474,163824,293
2014,361,157753,293
2014,732,150232,293
2014,859,141927,293
2014,319,127192,293
2014,744,115036,293
2014,674,111945,293
2014,887,105528,293
2014,862,87135,293
2014,826,82092,293
2014,643,81341,293
2014,636,79285,293
2014,829,76535,293
2014,921,55654,293
2014,429,53523,293
2014,942,53441,293
2014,662,52893,293
2014,656,52328,293
2014,746,49307,293
2014,558,40268,293
2014,738,38391,293
2014,856,29344,293
2014,916,26032,293
2014,433,25792,293
2014,913,24090,293
2014,522,17755,293
2014,326,10642,293
2014,676,9673,293
2014,912,9604,293
2014,546,8816,293
2014,688,5206,293
2014,853,4525,293
2014,948,2900,293
2014,927,1460,293
2014,966,1260,293
